id,authorized_flag,purchase_date,card_id,merchant_id,item_category,purchase_amount,signature_provided,product_title,first_active_month_parsed,reward_program,cardholder_fico_score,cardholder_age,merchant_category_id,merchant_subsector,merchant_latitude,merchant_longitude
12948,1,2017-01-31,C_ID_a251977654,M_ID_ddc5720eb6,A,202.809998,0,Logitech Performance MX Wireless Dual Laser Mouse,2017-01-01T00:00:00.000Z,cash_back,382,25,531,consumer electronics,47.551,-96.955
9544,1,2017-01-23,C_ID_5dac5d92d5,M_ID_ddc5720eb6,D,163.550003,0,Men's Mobile Edge iPad 2/ 8.9in Sleeve Black,2016-04-01T00:00:00.000Z,cash_back,316,46,531,consumer electronics,47.551,-96.955
10831,1,2017-01-26,C_ID_a251977654,M_ID_ddc5720eb6,A,90.5500031,0,Speck - Candyshell + Faceplate Case For Apple Iphone 5 And 5s - Black,2017-01-01T00:00:00.000Z,cash_back,382,25,531,consumer electronics,47.551,-96.955
11657,0,2017-01-28,C_ID_2d42dbb5fd,M_ID_ddc5720eb6,D,74.2799988,0,LG Electronics 42LB5600 42-inch LED-lit FULL HD 1080p 60Hz HDTV Television,2016-11-01T00:00:00.000Z,travel,567,36,531,consumer electronics,47.551,-96.955
7892,1,2017-01-19,C_ID_3ad68024b8,M_ID_ddce1f534f,A,82.5400009,0,,2015-04-01T00:00:00.000Z,cash_back,437,25,108,gas,44.406,-110.708
6934,1,2017-01-17,C_ID_80c3855a70,M_ID_ddd4ab24fb,C,824.210022,0,,2016-01-01T00:00:00.000Z,cash_back,414,63,298,insurance,33.13,-98.048
2141,1,2017-01-04,C_ID_0a30bec92a,M_ID_ddd5137055,D,57.4399986,0,Adjustable Chrome Wallmount Kitchen Faucet,2016-10-01T00:00:00.000Z,dining_entertainment,338,39,367,carpentry,48.656,-109.355
9315,0,2017-01-23,C_ID_61385403ea,M_ID_dde677aa6f,C,288.73999,1,INSTEN Premium Rubberized Hard Plastic PC Snap-on Phone Case Cover For Samsung Galaxy Note Edge,2017-02-01T00:00:00.000Z,cash_back,670,31,432,consumer electronics,48.085,-108.71
5855,1,2017-01-14,C_ID_a825c5f96e,M_ID_ddf7394d2e,D,18.1900005,0,,2016-01-01T00:00:00.000Z,cash_back,737,88,661,internet,44.29,-75.957
9802,1,2017-01-24,C_ID_dd471d1600,M_ID_ddfb3e6ddd,D,49.6399994,0,,2016-05-01T00:00:00.000Z,cash_back,716,50,19,real estate investments,33.52,-97.918
8818,1,2017-01-21,C_ID_c043f2fc68,M_ID_de11142a63,B,70.5599976,0,,2014-08-01T00:00:00.000Z,travel,391,26,108,gas,32.227,-96.362
8313,1,2017-01-20,C_ID_9e4103317a,M_ID_de0ed82a6e,A,82.5400009,1,KudoDock KDockiPh4Bk Pocket iPhone Charger - Black,2016-10-01T00:00:00.000Z,travel,453,19,518,consumer electronics,31.826,-90.003
11153,1,2017-01-27,C_ID_3a95017459,M_ID_de19979d79,A,93.6999969,0,"Make N Mold 61400 14 oz. Vanilla Flavored Candy wafers, Pack of 24",2017-01-01T00:00:00.000Z,dining_entertainment,713,18,705,groceries,39.534,-103.828
12655,1,2017-01-31,C_ID_75304f023b,M_ID_de315ad61a,B,11.9300003,0,,2016-10-01T00:00:00.000Z,cash_back,324,25,702,health care services,41.271,-82.102
3058,1,2017-01-07,C_ID_cfea76d6b5,M_ID_de391b5266,B,97.2600021,0,New Folk Acoustic Electric Guitar Capo Trigger Change Quick Clamp Key Silver,2016-08-01T00:00:00.000Z,travel,346,22,401,luxury goods,39.262,-113.127
8550,1,2017-01-21,C_ID_cfea76d6b5,M_ID_de391b5266,C,71.1999969,1,TopStage  U.S.A -Clamp Key Trigger Capo For Acoustic Electric Guitar GCAP8-GOLD,2016-08-01T00:00:00.000Z,travel,346,22,401,luxury goods,39.262,-113.127
3992,1,2017-01-09,C_ID_5a31e192bf,M_ID_de3d9aa2ff,C,40.6599998,1,,2016-12-01T00:00:00.000Z,dining_entertainment,613,51,661,internet,37.066,-116.662
3075,1,2017-01-07,C_ID_c1cf5fadd5,M_ID_de40fbd87c,D,42.4199982,0,,2016-07-01T00:00:00.000Z,cash_back,693,46,683,gas,44.184,-107.496
7447,1,2017-01-18,C_ID_91f90f910d,M_ID_de40fbd87c,C,44.0299988,0,,2016-08-01T00:00:00.000Z,dining_entertainment,409,97,683,gas,44.184,-107.496
8059,1,2017-01-20,C_ID_5152d95b28,M_ID_de40fbd87c,A,85.75,0,,2015-08-01T00:00:00.000Z,cash_back,685,53,683,gas,44.184,-107.496
8636,1,2017-01-21,C_ID_b48c140b8e,M_ID_de40fbd87c,C,162.789993,0,,2015-12-01T00:00:00.000Z,cash_back,701,48,683,gas,44.184,-107.496
6647,1,2017-01-16,C_ID_3eb7979e5b,M_ID_de5432a476,B,36.0,0,Quick Change Tune Clamp Key Trigger Capo For Acoustic Electric Guitar,2016-12-01T00:00:00.000Z,dining_entertainment,331,44,401,luxury goods,39.03,-102.634
8827,1,2017-01-21,C_ID_a859e7f1dc,M_ID_de54dcf09d,A,122.339996,0,Incipio Stowaway Card Case for Apple iPhone 4/4S - Gray/Blue,2016-04-01T00:00:00.000Z,dining_entertainment,380,25,276,consumer electronics,30.564,-91.576
8569,1,2017-01-21,C_ID_56168590a5,M_ID_de57cf1c49,A,411.529999,0,,2016-11-01T00:00:00.000Z,cash_back,564,91,416,internet,48.812,-106.525
5084,1,2017-01-12,C_ID_3b8b3b99f6,M_ID_de5a6ac67a,C,323.269989,0,South Shore King Platform Bed with Moldings - Chocolate,2016-12-01T00:00:00.000Z,cash_back,450,33,705,groceries,36.323,-81.763
5166,0,2017-01-12,C_ID_0a90f550d1,M_ID_de68864494,A,312.029999,0,Beats by Dr. Dre Studio 2.0 Remastered Famous Headphones - Assorted Colors,2017-01-01T00:00:00.000Z,cash_back,486,43,126,consumer electronics,35.926,-88.058
3438,1,2017-01-08,C_ID_132ca4c968,M_ID_de5cc63acd,D,27.7199993,0,Poinsettia Design Decorative Pillow,2016-11-01T00:00:00.000Z,cash_back,366,44,367,carpentry,34.15,-80.649
9608,1,2017-01-23,C_ID_b764f328c9,M_ID_de5fd2d4ac,B,66.3399963,0,,2017-01-01T00:00:00.000Z,travel,543,48,195,gas,45.497,-88.452
11556,0,2017-01-28,C_ID_5cbdd9e01d,M_ID_de6469571f,D,2766.45996,0,Nite Ize Connect Case for iPhone 4S 4 - Mossy Oak Break-Up,2015-07-01T00:00:00.000Z,dining_entertainment,677,29,369,consumer electronics,44.844,-112.046
3189,1,2017-01-07,C_ID_d1e90ff726,M_ID_de65dac0bc,D,74.6800003,0,,2016-02-01T00:00:00.000Z,cash_back,556,63,506,advertising services,31.138,-99.575
4212,1,2017-01-10,C_ID_0a39070d69,M_ID_de68864494,D,335.359985,0,Fitbit 'Charge' Wireless Activity & Sleep Wristband Tracker,2016-11-01T00:00:00.000Z,cash_back,366,27,126,consumer electronics,35.926,-88.058
7379,1,2017-01-18,C_ID_01e7257607,M_ID_de68864494,D,289.459991,0,Fitbit Charge HR Heart Rate Activity Tracker Sleep Wristband Watch (SMALL) Black,2016-01-01T00:00:00.000Z,cash_back,412,19,126,consumer electronics,35.926,-88.058
3229,1,2017-01-07,C_ID_a4d3b9a5ca,M_ID_de6d4386b1,C,95.3499985,0,,2015-07-01T00:00:00.000Z,cash_back,849,49,343,internet,39.738,-92.448
8395,1,2017-01-20,C_ID_0e7bf522a2,M_ID_de889b3074,B,145.130005,0,,2016-12-01T00:00:00.000Z,dining_entertainment,466,21,842,gas,36.601,-114.889
11626,0,2017-01-28,C_ID_f97815ba14,M_ID_dea755f838,A,98.5899963,0,,2016-12-01T00:00:00.000Z,cash_back,816,31,198,insurance,32.63,-84.84
8295,1,2017-01-20,C_ID_7d1db878d8,M_ID_de9a941d45,D,563.109985,0,"4-in-1 Ultransmit Aroma Dot Ultrasonic Ionizer, Humidifier & Aroma Diffuser with Essential Oils - Assorted Colors",2016-05-01T00:00:00.000Z,cash_back,505,28,9,beauty & personal care,46.609,-69.972
12592,1,2017-01-31,C_ID_db50561994,M_ID_deaaf1d24f,B,152.690002,0,"Adidas Natural Vitality Perfume by Adidas, 2.5 oz Eau De Toilette Spray for Women",2016-10-01T00:00:00.000Z,travel,785,29,401,luxury goods,36.418,-79.001
2702,1,2017-01-06,C_ID_31966491a6,M_ID_deb43ff012,D,287.279999,0,Speck Products FabShell for iPhone 5 - MegaPlaid Blue,2016-12-01T00:00:00.000Z,cash_back,441,70,289,consumer electronics,41.304,-101.079
3393,1,2017-01-07,C_ID_96561b5bda,M_ID_deb43ff012,A,295.279999,0,INSTEN Clear Pink Snap-on Laptop Case Cover for Apple MacBook Pro 13-inch,2016-09-01T00:00:00.000Z,dining_entertainment,336,47,289,consumer electronics,41.304,-101.079
5215,1,2017-01-12,C_ID_ad376a13bd,M_ID_deb43ff012,B,35.1899986,1,Fitbit Charge HR Heart Rate and Activity Tracker & Sleep Wristband Large - Black (FB405BKLT),2016-09-01T00:00:00.000Z,travel,744,34,289,consumer electronics,41.304,-101.079
6992,1,2017-01-17,C_ID_da566176d3,M_ID_deb43ff012,D,209.449997,0,Stainless Steel and Leather Men's ID Bracelet,2016-11-01T00:00:00.000Z,cash_back,523,35,289,consumer electronics,41.304,-101.079
5485,1,2017-01-13,C_ID_5e4e5841ff,M_ID_deb43ff012,D,367.619995,0,Premium Black Pebbled Leather Cell Phone Pouch Carrying Case for Samsung Galaxy Note i9220 and Galaxy Note 2 N7100,2016-08-01T00:00:00.000Z,cash_back,590,19,289,consumer electronics,41.304,-101.079
2690,1,2017-01-06,C_ID_ba57e55ab1,M_ID_deb43ff012,A,60.3300018,0,Sunpak SC-2AA 2AA Solar USB NiMH Battery Charger,2013-06-01T00:00:00.000Z,cash_back,831,65,289,consumer electronics,41.304,-101.079
7409,0,2017-01-18,C_ID_ff75a52740,M_ID_deb43ff012,B,122.669998,0,INSTEN Rechargeable Lithium-ion Battery CR123A for CR123/ CR17345/ DL123/ DL123ABU/ PL123 / BR2/ 3A/ K123LA-1,2017-01-01T00:00:00.000Z,cash_back,716,25,289,consumer electronics,41.304,-101.079
11329,1,2017-01-27,C_ID_d5302ae5a7,M_ID_deb43ff012,D,226.570007,0,Cyclops Solar 2W 12V Solar Battery Maintainer,2017-01-01T00:00:00.000Z,dining_entertainment,492,32,289,consumer electronics,41.304,-101.079
2257,1,2017-01-05,C_ID_af1e123e81,M_ID_deb43ff012,D,27.3400002,0,INSTEN Red Snap-on Rubber Coated Laptop Case Cover for Apple MacBook Pro 13-inch,2016-12-01T00:00:00.000Z,cash_back,694,97,289,consumer electronics,41.304,-101.079
5458,1,2017-01-13,C_ID_800f5e6c2e,M_ID_deb43ff012,D,202.669998,0,"Beats by Dr. Dre Beats Tour 2.0 In-Ear Headphones, Assorted Colors",2016-12-01T00:00:00.000Z,cash_back,387,58,289,consumer electronics,41.304,-101.079
6151,1,2017-01-14,C_ID_741e6bf26b,M_ID_deb43ff012,A,217.320007,0,Speck Apple iPhone 5/5S CandyShell Card Case,2016-08-01T00:00:00.000Z,cash_back,448,36,289,consumer electronics,41.304,-101.079
2517,1,2017-01-05,C_ID_2addfdb32f,M_ID_deb43ff012,A,233.600006,0,Star-Max 48 in Chrome Electric Griddle,2016-04-01T00:00:00.000Z,cash_back,639,75,289,consumer electronics,41.304,-101.079
11267,1,2017-01-27,C_ID_aef5dcfb97,M_ID_deb43ff012,D,249.229996,0,Speck CandyShell Case for Apple iPhone 5 / 5S (Pomodoro Red/Black),2016-03-01T00:00:00.000Z,cash_back,550,58,289,consumer electronics,41.304,-101.079
6339,1,2017-01-15,C_ID_7846cda6b7,M_ID_deb43ff012,A,194.880005,0,Samsung Reconditioned Curved 65-inch 4K Ultra HD 120Hz Smart LED TV with WIFI- UN65HU7200FXZA,2016-07-01T00:00:00.000Z,dining_entertainment,814,42,289,consumer electronics,41.304,-101.079
11882,1,2017-01-28,C_ID_e6dd5aa4da,M_ID_deb43ff012,D,206.649994,0,ZAGG Samsung Galaxy S4 Screen Protector,2017-01-01T00:00:00.000Z,dining_entertainment,760,69,289,consumer electronics,41.304,-101.079
5433,1,2017-01-13,C_ID_c0b6e326b5,M_ID_deb43ff012,A,396.049988,0,Zildjian Iphone Case Black 4 Or 4S,2016-10-01T00:00:00.000Z,dining_entertainment,727,31,289,consumer electronics,41.304,-101.079
10926,1,2017-01-27,C_ID_99b9269711,M_ID_deb43ff012,A,438.26001,1,WindSoleil 'Ra' Solar Power 5000mAh Portable Battery Backup Charger,2016-10-01T00:00:00.000Z,cash_back,449,79,289,consumer electronics,41.304,-101.079
8762,1,2017-01-21,C_ID_40766ab42c,M_ID_deb43ff012,A,106.129997,0,Koblenz 6-Outlet Surge Protector,2014-08-01T00:00:00.000Z,cash_back,717,44,289,consumer electronics,41.304,-101.079
5663,1,2017-01-13,C_ID_27132c591b,M_ID_deb43ff012,A,146.740005,0,Renogy Solar Panel Bundle Kit 400W with 4 100W Mono Solar Pan/ 30A Chrg Con/ MC4 Br Conn/ MC4 Adapter Kit,2016-12-01T00:00:00.000Z,cash_back,655,98,289,consumer electronics,41.304,-101.079
2167,1,2017-01-04,C_ID_c0ca5e66c6,M_ID_deb43ff012,A,198.089996,0,"Bornd E220 2.4GHz Optical Wireless Mouse, Wide-Rainbow",2016-12-01T00:00:00.000Z,dining_entertainment,751,38,289,consumer electronics,41.304,-101.079
9710,1,2017-01-24,C_ID_24924bd2cd,M_ID_deb43ff012,B,326.0,0,Panasonic AlkalinePlus AA Battery,2016-09-01T00:00:00.000Z,cash_back,336,36,289,consumer electronics,41.304,-101.079
12858,1,2017-01-31,C_ID_65bac295fa,M_ID_deb43ff012,D,12.8299999,1,Westinghouse Black 1.1 Cubic Feet Microwave,2017-01-01T00:00:00.000Z,cash_back,596,32,289,consumer electronics,41.304,-101.079
8193,1,2017-01-20,C_ID_e6dd5aa4da,M_ID_deb43ff012,A,382.649994,0,Camp Chef 120-Inch Portable Outdoor Movie Theater Screen,2017-01-01T00:00:00.000Z,dining_entertainment,760,69,289,consumer electronics,41.304,-101.079
2454,1,2017-01-05,C_ID_1b45fc1665,M_ID_deb43ff012,D,70.5100021,0,OtterBox - Commuter Series Case for Samsung Galaxy Note II Mobile Phones - Victory,2016-05-01T00:00:00.000Z,cash_back,550,56,289,consumer electronics,41.304,-101.079
8188,1,2017-01-20,C_ID_1a6112c266,M_ID_deb43ff012,C,219.229996,0,Apple iPhone 5s - 16GB - Gold (AT&T) Smartphone,2016-10-01T00:00:00.000Z,cash_back,308,70,289,consumer electronics,41.304,-101.079
5013,1,2017-01-12,C_ID_cba1a26534,M_ID_deb43ff012,D,43.5,1,REFURBISHED Lenovo ThinkPad T420 Core i5 2.5GHz 8GB 320GB DVD Win 7 Pro64 Laptop Computer,2016-12-01T00:00:00.000Z,cash_back,670,40,289,consumer electronics,41.304,-101.079
12258,1,2017-01-30,C_ID_7e7051c0b7,M_ID_deb43ff012,C,269.399994,0,Incipio Stowaway Card Case for Apple iPhone 4/4S - Gray/Blue,2015-09-01T00:00:00.000Z,cash_back,388,57,289,consumer electronics,41.304,-101.079
4062,1,2017-01-09,C_ID_18cec66caa,M_ID_deb43ff012,A,123.230003,0,Samsung UN32EH4003 - 32,2016-12-01T00:00:00.000Z,dining_entertainment,405,48,289,consumer electronics,41.304,-101.079
1931,1,2017-01-04,C_ID_f500871481,M_ID_deb43ff012,C,127.940002,0,"Lenovo ThinkPad T440 14 Laptop Computer i5-4300U 1.90GHz 500GB HD 8GB RAM Win 7""",2015-11-01T00:00:00.000Z,cash_back,652,89,289,consumer electronics,41.304,-101.079
1939,1,2017-01-04,C_ID_31966491a6,M_ID_deb43ff012,A,47.9399986,1,Samsung LU28D590DSZ/ZA 28-inch Ultra High Definition 4K LED Monitor,2016-12-01T00:00:00.000Z,cash_back,441,70,289,consumer electronics,41.304,-101.079
1950,1,2017-01-04,C_ID_1f9e5ac23c,M_ID_deb43ff012,A,31.1900005,0,IMUSA Electric Empanada Maker,2016-06-01T00:00:00.000Z,dining_entertainment,314,19,289,consumer electronics,41.304,-101.079
10622,0,2017-01-26,C_ID_7b6791f5e0,M_ID_deb43ff012,C,69.3700027,0,Neato XV Signature Pro Robotic Vacuum Cleaner **with $30 Mail-in Rebate**,2017-01-01T00:00:00.000Z,travel,731,46,289,consumer electronics,41.304,-101.079
12302,1,2017-01-30,C_ID_66ba575ad0,M_ID_deb43ff012,A,33.5299988,1,Brentwood TS-840 Electric Griddle,2016-12-01T00:00:00.000Z,cash_back,613,96,289,consumer electronics,41.304,-101.079
2969,1,2017-01-06,C_ID_72cc18d633,M_ID_deb43ff012,A,214.139999,0,PureGear Roll-On Screen Shield Kit Cell Phone Case for Samsung Galaxy SIII - Green (39572TGW),2016-10-01T00:00:00.000Z,cash_back,484,89,289,consumer electronics,41.304,-101.079
4018,1,2017-01-09,C_ID_7aa2baa68e,M_ID_deb43ff012,C,70.5100021,0,2.4 GHz Wireless Optical Mouse Mice + USB 2.0 Receiver for PC Laptop Black,2016-04-01T00:00:00.000Z,cash_back,635,28,289,consumer electronics,41.304,-101.079
3910,1,2017-01-09,C_ID_dcb3c7d571,M_ID_deb43ff012,D,154.399994,0,Insten White Leather Case+Metal Stylus for ipad 4 4th Retina Display 3 3rd 2 2nd Gen (Supports Auto Sleep/Wake),2016-11-01T00:00:00.000Z,cash_back,635,72,289,consumer electronics,41.304,-101.079
1560,1,2017-01-03,C_ID_2177776338,M_ID_deb43ff012,D,29.5799999,0,New Bulk Packaged FITBIT CHARGE Wristband Fitness Tracker Bracelet Large size,2016-12-01T00:00:00.000Z,cash_back,785,43,289,consumer electronics,41.304,-101.079
2976,1,2017-01-07,C_ID_31f1cf8315,M_ID_deb43ff012,B,66.5,1,Sharp Shirter Catula iPhone 5 & 5S Case,2016-08-01T00:00:00.000Z,cash_back,515,89,289,consumer electronics,41.304,-101.079
10078,1,2017-01-24,C_ID_6f6cbc264a,M_ID_deb43ff012,D,344.809998,0,Beats Pro Over Ear Headphone (White),2017-01-01T00:00:00.000Z,cash_back,452,76,289,consumer electronics,41.304,-101.079
8909,1,2017-01-21,C_ID_ab2a4ab442,M_ID_deb43ff012,C,160.279999,0,Lenovo Thinkpad T430 Laptop Core i5 2.60GHZ 8GB 240GB SSD Windows 7 DVD Webcam,2016-07-01T00:00:00.000Z,dining_entertainment,538,76,289,consumer electronics,41.304,-101.079
2306,1,2017-01-05,C_ID_31bcda747a,M_ID_df1867e19e,A,162.789993,0,,2016-07-01T00:00:00.000Z,cash_back,681,39,796,insurance,39.701,-84.588
6147,1,2017-01-14,C_ID_94d4d0f2c4,M_ID_dec59bc32b,B,134.699997,1,Mini Portable Bass Bluetooth Handsfree Wireless Speaker For Samsung PC iPhone,2016-11-01T00:00:00.000Z,cash_back,773,29,497,consumer electronics,42.804,-96.781
3373,1,2017-01-07,C_ID_acc92f116a,M_ID_dec6d2e919,C,26.3700008,1,,2015-07-01T00:00:00.000Z,cash_back,304,45,343,internet,39.088,-119.875
2559,1,2017-01-06,C_ID_2a8fcebb8e,M_ID_ded33b9a0f,A,478.700012,1,,2016-09-01T00:00:00.000Z,cash_back,393,26,340,real estate services,40.425,-93.527
7724,1,2017-01-19,C_ID_0071913ad1,M_ID_dedddaf6f2,D,323.179993,0,"Olay Total Effects 7-in-1 Anti-Aging Eye Transforming Cream, .5 oz",2017-01-01T00:00:00.000Z,cash_back,557,40,356,beauty & personal care,42.962,-115.551
5137,1,2017-01-12,C_ID_88351c299a,M_ID_dee34233bc,A,87.8399963,0,"Dare To Cook, Chocolate: Colorful & Creative Molding Techniques Blu-ray Disc (Full Screen 1.33)",2015-11-01T00:00:00.000Z,cash_back,747,37,705,groceries,43.063,-105.591
4699,0,2017-01-11,C_ID_ead48036ea,M_ID_def211381e,D,163.589996,0,,2016-08-01T00:00:00.000Z,cash_back,711,21,343,internet,37.091,-99.688
6603,1,2017-01-16,C_ID_248edc16aa,M_ID_def2b89e46,A,82.5400009,0,2014 DC Comics Multiverse Batman 4in. Action Figure Mattel New Arkham Knight,2016-12-01T00:00:00.000Z,dining_entertainment,725,41,307,entertainment,35.912,-76.483
6612,1,2017-01-16,C_ID_89b7b984f3,M_ID_df0099cf98,C,106.620003,1,Tramontina Gourmet Tramontina Gourmet Enameled Cast Iron Skillet Gradated,2016-07-01T00:00:00.000Z,cash_back,750,35,278,restaurant/dining,35.658,-117.396
9264,1,2017-01-23,C_ID_66cc6f8f35,M_ID_df10e46203,C,50.4500008,0,Silverplated 'Life Is Better' Labrador Necklace,2014-12-01T00:00:00.000Z,travel,619,58,130,luxury goods,37.264,-109.595
5199,1,2017-01-12,C_ID_655bdffd53,M_ID_df31acacbf,B,353.76001,0,,2016-11-01T00:00:00.000Z,cash_back,809,18,683,gas,44.113,-95.011
10236,1,2017-01-25,C_ID_0e622caefa,M_ID_df2f436d1a,A,80.5699997,0,Ekobrew Brew and Save Reusable Filter for Keurig Brewers Capsules,2017-01-01T00:00:00.000Z,cash_back,559,36,278,restaurant/dining,43.441,-85.117
5212,1,2017-01-12,C_ID_7605c3bb80,M_ID_df31acacbf,C,101.639999,0,,2016-11-01T00:00:00.000Z,cash_back,590,41,683,gas,44.113,-95.011
11754,1,2017-01-28,C_ID_8a617e8915,M_ID_df31acacbf,C,58.8400002,0,,2016-11-01T00:00:00.000Z,cash_back,422,22,683,gas,44.113,-95.011
3365,0,2017-01-07,C_ID_f9f7118ce3,M_ID_df4a0c59ba,C,235.0,0,,2016-04-01T00:00:00.000Z,cash_back,333,79,108,gas,26.432,-99.08
2662,1,2017-01-06,C_ID_0fb01136c1,M_ID_df536e8379,A,39.0499992,0,NOCO XGrid 11Wh USB Battery Pack/ 250 Lumen LED Flashlight,2016-12-01T00:00:00.000Z,cash_back,646,97,289,consumer electronics,37.22,-98.188
5988,1,2017-01-14,C_ID_2f2dc7f2a0,M_ID_df5b2ef420,C,162.830002,0,Colorado Buffaloes Ultimate Hand,2015-06-01T00:00:00.000Z,dining_entertainment,305,60,307,entertainment,42.927,-89.393
8097,1,2017-01-20,C_ID_841c0197d2,M_ID_df629cb541,D,1884.38,0,,2016-08-01T00:00:00.000Z,cash_back,355,30,580,internet,43.955,-93.684
5766,1,2017-01-14,C_ID_a6b33b9621,M_ID_df629cb541,D,18.3500004,1,,2015-11-01T00:00:00.000Z,travel,800,36,580,internet,43.955,-93.684
8679,1,2017-01-21,C_ID_1875c11108,M_ID_df629cb541,D,507.329987,0,,2016-08-01T00:00:00.000Z,dining_entertainment,752,37,580,internet,43.955,-93.684
5832,1,2017-01-14,C_ID_5651269dd6,M_ID_df629cb541,B,610.630005,0,,2016-01-01T00:00:00.000Z,dining_entertainment,477,57,580,internet,43.955,-93.684
12281,1,2017-01-30,C_ID_bb42d8b427,M_ID_df63409c30,A,31.0300007,0,,2016-09-01T00:00:00.000Z,dining_entertainment,481,56,416,internet,37.137,-111.289
1647,1,2017-01-03,C_ID_9d8194f0a8,M_ID_df687446ab,A,133.419998,0,Elton Dean - Mind in the Trees,2016-11-01T00:00:00.000Z,cash_back,534,30,307,entertainment,45.953,-99.454
12733,1,2017-01-31,C_ID_1c90593f47,M_ID_df704973a0,A,108.529999,1,"adidas for Women Fun Sensations Body Fragrance, 2.5 fl oz",2017-01-01T00:00:00.000Z,cash_back,661,65,457,luxury goods,39.756,-87.581
9266,1,2017-01-23,C_ID_fd8050b389,M_ID_df704973a0,C,56.8699989,0,ELEGANT IVORY BAROQUE FOUR CANDLE CHANDELIER HOME INTERIOR DECOR,2017-01-01T00:00:00.000Z,cash_back,543,64,457,luxury goods,39.756,-87.581
7259,1,2017-01-17,C_ID_fd2f6922c5,M_ID_df7219fd1e,D,294.410004,0,Kenmore 24 cu. ft. Top-Freezer Refrigerator - Stainless Steel,2016-09-01T00:00:00.000Z,travel,348,28,126,consumer electronics,34.451,-115.748
9950,1,2017-01-24,C_ID_39c721aecd,M_ID_df79ebc1f2,D,98.5899963,1,Duck Dynasty Jase 22Oz Cup (Each),2016-06-01T00:00:00.000Z,cash_back,624,36,307,entertainment,31.807,-103.721
12820,1,2017-01-31,C_ID_199450e0b4,M_ID_df7ce3613e,B,1603.56006,0,,2016-03-01T00:00:00.000Z,cash_back,807,18,198,insurance,48.612,-121.228
9219,1,2017-01-22,C_ID_7cb529cfa9,M_ID_dfe5b51c2d,A,10.3299999,0,,2016-08-01T00:00:00.000Z,cash_back,486,54,755,internet,36.48,-77.007
7222,1,2017-01-17,C_ID_01b63ee664,M_ID_df8103b7c1,D,169.240005,0,Batman Loot bags (8 Pack),2016-10-01T00:00:00.000Z,cash_back,624,33,307,entertainment,47.878,-106.967
9204,1,2017-01-22,C_ID_856b97caec,M_ID_df82228847,D,110.629997,0,,2015-12-01T00:00:00.000Z,dining_entertainment,402,24,683,gas,37.647,-86.054
9531,1,2017-01-23,C_ID_8bdc1044b9,M_ID_df8d3bbe49,A,411.829987,0,Plantronics H251 64336-01 Voicetube Supraplus Corded Headset PL-H251,2016-07-01T00:00:00.000Z,travel,384,39,63,consumer electronics,47.123,-121.229
7764,1,2017-01-19,C_ID_d17119ccfc,M_ID_df920d76ab,C,16.8899994,0,Electric Blanket:: Natural Soft Heat Warming Mcr flc Blkt : King,2016-11-01T00:00:00.000Z,dining_entertainment,437,86,531,consumer electronics,29.547,-81.7
1591,1,2017-01-03,C_ID_d17119ccfc,M_ID_df920d76ab,A,10.3299999,0,Logitech Wireless Mouse M320,2016-11-01T00:00:00.000Z,dining_entertainment,437,86,531,consumer electronics,29.547,-81.7
11536,0,2017-01-28,C_ID_5d9790b619,M_ID_dfe1c9a1e7,D,107.709999,0,,2015-10-01T00:00:00.000Z,travel,820,67,695,gas,34.52,-107.696
12252,1,2017-01-30,C_ID_cb95190c80,M_ID_df98644f1e,D,785.460022,0,Quirky Pivot Power Power Strips,2016-04-01T00:00:00.000Z,cash_back,629,22,126,consumer electronics,36.312,-104.676
4666,1,2017-01-11,C_ID_3e2ba19f9d,M_ID_dfabb9d00a,A,926.179993,0,,2015-07-01T00:00:00.000Z,dining_entertainment,433,87,198,insurance,40.147,-95.511
4845,1,2017-01-11,C_ID_411cb87b46,M_ID_dfc305f8ee,C,528.23999,0,,2016-10-01T00:00:00.000Z,dining_entertainment,720,19,119,insurance,44.49,-102.526
10917,1,2017-01-26,C_ID_0a4706b35b,M_ID_dfc305f8ee,A,777.549988,0,,2016-12-01T00:00:00.000Z,cash_back,634,29,119,insurance,44.49,-102.526
12130,1,2017-01-29,C_ID_10e0d08ca5,M_ID_dfc305f8ee,D,902.23999,0,,2016-06-01T00:00:00.000Z,travel,465,74,119,insurance,44.49,-102.526
5239,1,2017-01-12,C_ID_b6de76a6d4,M_ID_dfc305f8ee,D,498.089996,0,,2016-10-01T00:00:00.000Z,dining_entertainment,753,34,119,insurance,44.49,-102.526
5243,1,2017-01-12,C_ID_411cb87b46,M_ID_dfc305f8ee,D,48.8400002,0,,2016-10-01T00:00:00.000Z,dining_entertainment,720,19,119,insurance,44.49,-102.526
4878,1,2017-01-12,C_ID_fbb6c3be14,M_ID_dfc6e48c6f,C,16.3400002,0,PS4 - LEGO Marvel Super Heroes,2016-07-01T00:00:00.000Z,travel,779,35,307,entertainment,39.097,-98.694
9168,1,2017-01-22,C_ID_ccb6eb997f,M_ID_dfc6e48c6f,C,291.190002,0,RetroGraphics Jackie Robinson Officially-Licensed Framed Sports Photo,2016-08-01T00:00:00.000Z,cash_back,770,28,307,entertainment,39.097,-98.694
4879,1,2017-01-12,C_ID_fbb6c3be14,M_ID_dfc6e48c6f,D,167.600006,0,Nike 684698 Vapor Keystone 2 Low Men's Baseball Cleats Size 13,2016-07-01T00:00:00.000Z,travel,779,35,307,entertainment,39.097,-98.694
